order_id,customer_id,order_date,order_status,total_amount
28707,5122,2023-12-10,Pending,418.1
28708,2947,2023-01-27,Completed,830.02
28709,3668,2023-02-19,Cancelled,580.64
28710,8632,2023-04-04,Pending,949.59
28711,7129,2023-01-12,Completed,727.7
28712,7122,2023-06-25,Pending,776.85
28713,6946,2023-12-17,Completed,395.36
28714,3605,2023-04-30,Completed,824.11
28715,8007,2023-05-20,Cancelled,647.39
28716,9934,2023-07-28,Pending,474.48
28717,1447,2023-11-19,Completed,437.36
28718,2555,2023-09-21,Pending,655.34
28719,3747,2023-01-08,Completed,724.12
28720,4705,2023-12-22,Cancelled,157.12
28721,7226,2023-05-29,Completed,870.04
28722,5064,2023-05-25,Cancelled,349.43
28723,8119,2023-06-08,Cancelled,122.37
28724,3556,2023-01-05,Pending,338.61
28725,4618,2023-04-15,Pending,795.19
28726,304,2023-02-18,Completed,33.32
28727,2682,2023-10-03,Pending,554.47
28728,8730,2023-10-02,Completed,298.3
28729,3571,2023-09-02,Cancelled,390.64
28730,9502,2023-01-03,Completed,694.5
28731,5095,2023-06-23,Pending,619.74
28732,3846,2023-04-14,Completed,907.89
28733,1052,2023-06-08,Pending,95.59
28734,6796,2023-06-22,Pending,179.45
28735,3252,2023-07-21,Pending,781.12
28736,357,2023-11-10,Cancelled,358.71
28737,6230,2023-04-01,Cancelled,645.33
28738,1572,2023-10-20,Cancelled,896.5
28739,7693,2023-01-05,Completed,232.56
28740,1223,2023-12-26,Cancelled,33.86
28741,2384,2023-07-08,Cancelled,759.25
28742,5705,2023-09-01,Pending,853.91
28743,7119,2023-07-20,Pending,570.59
28744,3590,2023-11-05,Cancelled,277.56
28745,6481,2023-05-28,Completed,415.64
28746,1015,2023-03-04,Completed,366.77
28747,4637,2023-12-07,Cancelled,355.76
28748,5710,2023-07-27,Pending,753.73
28749,9595,2023-12-19,Completed,36.13
28750,4267,2023-07-19,Cancelled,412.17
28751,3921,2023-11-04,Cancelled,461.5
28752,9925,2023-08-30,Pending,201.86
28753,4466,2023-11-27,Cancelled,854.82
28754,4862,2023-04-02,Completed,781.17
28755,241,2023-04-18,Cancelled,570.1
28756,6093,2023-11-29,Completed,911.79
28757,4236,2023-09-23,Pending,603.22
28758,7539,2023-05-29,Pending,251.97
28759,7319,2023-02-15,Cancelled,673.46
28760,5762,2023-06-07,Pending,25.4
28761,9655,2023-06-03,Completed,822.71
28762,7827,2023-05-21,Completed,703.94
28763,9712,2023-04-19,Cancelled,340.35
28764,118,2023-10-14,Pending,961.25
28765,5662,2023-10-11,Cancelled,802.15
28766,6357,2023-09-23,Pending,613.08
28767,6312,2023-05-21,Completed,132.59
28768,2568,2023-12-07,Pending,129.17
28769,9144,2023-07-02,Cancelled,106.01
28770,2707,2023-06-24,Cancelled,173.27
28771,9703,2023-09-09,Pending,495.56
28772,4742,2023-04-01,Completed,514.58
28773,6754,2023-03-10,Pending,657.04
28774,2746,2023-07-26,Pending,973.68
28775,4480,2023-06-09,Pending,879.64
28776,1931,2023-06-27,Cancelled,857.19
28777,2315,2023-11-13,Pending,658.17
28778,5070,2023-06-15,Cancelled,789.83
28779,2829,2023-09-05,Cancelled,934.29
28780,3703,2023-07-24,Pending,936.28
28781,9407,2023-08-08,Cancelled,125.88
28782,6578,2023-11-10,Completed,796.44
28783,9898,2023-04-12,Completed,502.08
28784,2767,2023-02-17,Pending,824.97
28785,1555,2023-07-07,Cancelled,599.85
28786,2135,2023-02-27,Pending,257.6
28787,1019,2023-10-10,Pending,670.69
28788,6910,2023-07-16,Cancelled,153.76
28789,625,2023-05-27,Pending,504.23
28790,1674,2023-11-10,Completed,973.65
28791,7895,2023-02-11,Cancelled,187.21
28792,8605,2023-08-29,Cancelled,225.41
28793,6992,2023-12-22,Pending,648.57
28794,6010,2023-11-29,Completed,892.41
28795,9405,2023-08-09,Completed,333.07
28796,2719,2023-12-21,Pending,335.62
28797,8616,2023-08-01,Completed,602.25
28798,3240,2023-06-05,Completed,103.55
28799,2195,2023-06-14,Cancelled,929.83
28800,2293,2023-12-14,Completed,636.34
28801,4368,2023-03-13,Cancelled,318.61
28802,8685,2023-08-14,Completed,635.29
28803,2210,2023-12-01,Completed,768.72
28804,2419,2023-04-08,Cancelled,126.2
28805,7376,2023-10-05,Cancelled,267.48
28806,7020,2023-08-17,Pending,695.11
28807,7686,2023-07-02,Pending,353.97
28808,4531,2023-10-02,Cancelled,245.34
28809,2020,2023-02-15,Completed,820.82
28810,2521,2023-12-19,Cancelled,911.63
28811,8684,2023-03-17,Completed,101.19
28812,2544,2023-03-13,Pending,552.51
28813,7477,2023-06-10,Cancelled,687.53
28814,7389,2023-03-25,Pending,737.63
28815,6953,2023-11-25,Cancelled,630.04
28816,1906,2023-11-15,Completed,714.86
28817,1409,2023-10-10,Cancelled,263.2
28818,1077,2023-11-29,Pending,114.47
28819,1264,2023-09-17,Pending,443.66
28820,6743,2023-10-10,Completed,107.32
28821,2139,2023-01-01,Cancelled,887.38
28822,869,2023-08-29,Completed,818.31
28823,2729,2023-08-03,Completed,859.54
28824,4223,2023-04-05,Pending,667.92
28825,1128,2023-09-24,Cancelled,937.93
28826,8900,2023-08-01,Cancelled,816.08
28827,487,2023-12-11,Completed,324.36
28828,4149,2023-10-31,Pending,445.24
28829,3545,2023-12-28,Completed,401.44
28830,1133,2023-01-02,Pending,668.61
28831,8202,2023-10-04,Pending,787.61
28832,8137,2023-07-09,Cancelled,480.33
28833,8539,2023-08-29,Completed,895.45
28834,8368,2023-06-13,Completed,563.31
28835,7985,2023-10-23,Completed,127.53
28836,9878,2023-10-13,Completed,604.57
28837,2773,2023-04-09,Completed,552.54
28838,7776,2023-04-03,Completed,444.33
28839,8669,2023-12-11,Pending,768.12
28840,9018,2023-03-22,Pending,135.7
28841,37,2023-05-18,Pending,777.69
28842,447,2023-07-16,Completed,883.49
28843,1317,2023-03-13,Completed,51.01
28844,2197,2023-05-23,Pending,497.77
28845,9928,2023-01-27,Cancelled,227.91
28846,2558,2023-12-08,Completed,145.01
28847,8396,2023-09-20,Pending,565.79
28848,9962,2023-11-13,Pending,407.19
28849,3200,2023-02-23,Completed,190.28
28850,8378,2023-10-27,Cancelled,847.92
28851,6820,2023-08-03,Cancelled,705.81
28852,8386,2023-04-23,Completed,329.34
28853,7418,2023-04-15,Completed,582.18
28854,6820,2023-01-03,Cancelled,769.47
28855,8305,2023-06-05,Cancelled,930.41
28856,1654,2023-06-29,Completed,969.11
28857,7408,2023-02-09,Cancelled,365.6
28858,1297,2023-08-26,Completed,131.2
28859,3361,2023-07-02,Pending,705.78
28860,5268,2023-07-24,Pending,459.74
28861,8875,2023-10-19,Completed,528.21
28862,8728,2023-06-29,Pending,52.17
28863,3678,2023-12-21,Pending,498.32
28864,4724,2023-07-07,Cancelled,882.36
28865,3682,2023-05-19,Pending,377.42
28866,2937,2023-07-10,Pending,840.12
28867,3655,2023-03-24,Cancelled,608.05
28868,2074,2023-11-05,Completed,925.21
28869,8501,2023-02-26,Cancelled,136.58
28870,6440,2023-02-25,Cancelled,609.39
28871,2212,2023-08-06,Completed,528.44
28872,1377,2023-12-18,Completed,338.35
28873,988,2023-03-31,Pending,365.26
28874,4714,2023-04-29,Completed,31.96
28875,8492,2023-09-09,Pending,694.57
28876,7121,2023-02-03,Completed,866.93
28877,4136,2023-08-27,Pending,580.82
28878,755,2023-11-19,Completed,875.1
28879,998,2023-04-03,Pending,962.93
28880,5836,2023-01-12,Cancelled,381.37
28881,6394,2023-02-27,Pending,307.46
28882,8625,2023-09-25,Cancelled,545.62
28883,367,2023-09-05,Completed,579.5
28884,4862,2023-06-23,Cancelled,531.02
28885,4932,2023-03-11,Cancelled,509.38
28886,116,2023-08-09,Cancelled,888.61
28887,8851,2023-04-06,Pending,847.11
28888,7814,2023-07-02,Cancelled,106.09
28889,8464,2023-06-27,Pending,827.0
28890,3426,2023-04-15,Completed,491.38
28891,6808,2023-09-17,Cancelled,118.46
28892,9927,2023-01-09,Pending,143.65
28893,180,2023-11-09,Pending,61.78
28894,1395,2023-01-15,Pending,849.55
28895,6486,2023-05-13,Pending,163.07
28896,7561,2023-05-05,Cancelled,703.48
28897,6672,2023-08-01,Completed,675.35
28898,7036,2023-09-30,Cancelled,535.68
28899,197,2023-01-11,Pending,795.44
28900,2655,2023-08-19,Pending,468.43
28901,5321,2023-11-30,Pending,877.14
28902,6067,2023-11-13,Pending,23.75
28903,974,2023-11-18,Pending,571.88
28904,8127,2023-06-23,Completed,567.92
28905,5554,2023-09-11,Cancelled,186.92
28906,3474,2023-03-24,Pending,992.83
28907,5700,2023-08-07,Cancelled,598.05
28908,7139,2023-08-24,Completed,707.74
28909,13,2023-12-29,Completed,899.96
28910,23,2023-11-10,Completed,272.37
28911,8395,2023-11-04,Cancelled,727.75
28912,9247,2023-11-02,Pending,890.81
28913,2857,2023-12-16,Cancelled,957.78
28914,1465,2023-05-27,Pending,310.16
28915,8552,2023-07-24,Pending,759.2
28916,197,2023-01-23,Pending,980.67
28917,3093,2023-09-28,Cancelled,863.58
28918,4503,2023-04-19,Cancelled,221.44
28919,4437,2023-04-13,Cancelled,637.86
28920,4914,2023-09-08,Pending,310.78
28921,6046,2023-12-30,Cancelled,156.5
28922,7381,2023-05-05,Cancelled,389.48
28923,8061,2023-02-06,Cancelled,453.39
28924,1005,2023-04-07,Pending,832.22
28925,8528,2023-05-19,Completed,276.44
28926,168,2023-12-04,Completed,538.19
28927,6495,2023-03-22,Cancelled,637.46
28928,7512,2023-11-14,Completed,272.39
28929,1107,2023-10-17,Cancelled,25.87
28930,379,2023-01-16,Pending,479.42
28931,4363,2023-01-26,Completed,771.13
28932,8978,2023-10-18,Cancelled,410.06
28933,7210,2023-06-07,Cancelled,948.57
28934,3664,2024-01-01,Cancelled,389.94
28935,2557,2023-09-28,Pending,937.11
28936,8665,2023-08-26,Cancelled,240.61
28937,2940,2023-05-23,Cancelled,259.78
28938,8471,2023-07-31,Completed,469.21
28939,3127,2023-08-18,Pending,20.71
28940,201,2023-11-01,Completed,183.42
28941,1633,2023-02-15,Completed,362.67
28942,9299,2023-07-13,Pending,297.63
28943,5467,2023-05-31,Completed,445.88
28944,2296,2023-07-28,Completed,124.68
28945,3418,2023-10-13,Completed,907.93
28946,1763,2023-11-01,Cancelled,404.82
28947,3462,2024-01-01,Pending,688.78
28948,5194,2023-04-23,Completed,826.73
28949,786,2023-04-12,Completed,363.97
28950,5505,2023-06-21,Pending,970.21
28951,9545,2023-10-12,Completed,545.38
28952,790,2023-01-03,Cancelled,105.73
28953,3912,2023-05-23,Cancelled,737.36
28954,183,2023-08-05,Pending,990.99
28955,2935,2024-01-01,Completed,91.25
28956,9490,2023-12-15,Pending,643.33
28957,8025,2023-06-16,Completed,100.22
28958,777,2023-02-21,Cancelled,810.17
28959,2433,2023-05-25,Completed,464.81
28960,4971,2023-07-30,Completed,756.77
28961,8949,2023-08-27,Pending,816.76
28962,3940,2023-11-25,Completed,386.93
28963,5563,2023-10-16,Pending,77.68
28964,6531,2023-01-15,Completed,195.87
28965,7885,2023-01-02,Completed,819.42
28966,8092,2023-11-15,Cancelled,456.04
28967,3734,2023-07-19,Completed,75.15
28968,2274,2023-09-12,Cancelled,901.23
28969,3705,2023-07-08,Pending,82.21
28970,7312,2023-08-18,Pending,782.41
28971,3551,2023-04-17,Completed,200.22
28972,2106,2023-10-15,Pending,412.86
28973,5916,2023-07-09,Completed,581.76
28974,1,2023-12-18,Cancelled,115.53
28975,2713,2023-06-07,Completed,52.65
28976,1243,2023-01-14,Completed,703.98
28977,3343,2023-03-17,Completed,445.07
28978,6214,2023-07-21,Completed,664.71
28979,5484,2023-03-14,Cancelled,581.11
28980,9494,2023-12-26,Completed,663.21
28981,2045,2023-01-26,Completed,390.38
28982,2565,2023-06-22,Cancelled,759.19
28983,1095,2023-04-01,Cancelled,585.81
28984,6213,2023-06-29,Pending,617.78
28985,4471,2023-11-22,Cancelled,881.34
28986,8447,2023-05-02,Pending,911.47
28987,7035,2023-02-25,Completed,612.28
28988,6714,2023-01-24,Pending,323.14
28989,8334,2023-08-06,Pending,824.8
28990,4311,2023-02-20,Pending,359.67
28991,9224,2023-10-27,Completed,83.25
28992,9182,2023-09-14,Completed,311.03
28993,3419,2023-04-28,Completed,619.54
28994,9757,2023-05-29,Completed,909.68
28995,745,2023-10-02,Completed,559.52
28996,1287,2023-10-17,Cancelled,550.78
28997,2113,2023-02-11,Pending,771.06
28998,3600,2023-01-20,Completed,950.21
28999,5989,2023-11-14,Cancelled,470.08
29000,7545,2023-03-04,Completed,267.21
29001,5941,2023-02-13,Pending,630.47
29002,250,2023-06-11,Cancelled,799.99
29003,6160,2023-02-06,Cancelled,313.21
29004,877,2023-01-17,Pending,225.72
29005,9555,2023-09-04,Completed,961.87
29006,1227,2023-11-22,Completed,415.35
29007,9566,2023-05-28,Pending,900.01
29008,1485,2023-09-11,Pending,301.36
29009,7275,2023-01-11,Completed,704.12
29010,4205,2023-03-01,Pending,943.78
29011,1568,2023-12-22,Cancelled,741.25
29012,4761,2023-11-19,Pending,938.82
29013,3373,2023-04-24,Pending,429.85
29014,3191,2023-10-25,Cancelled,34.69
29015,8546,2023-03-19,Cancelled,812.93
29016,825,2023-07-23,Pending,809.41
29017,919,2023-05-08,Cancelled,738.93
29018,7396,2023-10-17,Cancelled,463.85
29019,5011,2023-08-30,Cancelled,922.8
29020,5565,2023-01-27,Completed,291.37
29021,9414,2023-03-08,Cancelled,472.84
29022,3019,2023-02-07,Completed,134.6
29023,6170,2023-02-23,Pending,53.76
29024,2495,2023-01-03,Completed,958.08
29025,4427,2023-06-16,Cancelled,267.81
29026,6559,2023-04-20,Completed,876.36
29027,2853,2023-08-22,Cancelled,526.75
29028,7249,2023-04-23,Completed,699.92
29029,8574,2023-03-06,Cancelled,221.69
29030,1759,2023-04-16,Cancelled,408.26
29031,5367,2023-03-05,Pending,946.89
29032,7505,2023-09-19,Pending,20.93
29033,2489,2023-02-06,Pending,544.55
29034,9528,2023-04-17,Pending,491.21
29035,6532,2023-07-21,Pending,829.37
29036,7674,2023-10-16,Pending,67.71
29037,1866,2023-02-11,Cancelled,547.2
29038,9913,2023-12-12,Completed,381.9
29039,2783,2023-07-06,Pending,30.88
29040,9604,2023-07-09,Cancelled,799.2
29041,202,2023-11-02,Pending,557.21
29042,9810,2023-04-02,Completed,240.36
29043,2552,2023-11-24,Cancelled,448.03
29044,232,2023-02-16,Completed,27.71
29045,607,2023-07-27,Pending,880.2
29046,1472,2023-02-06,Pending,408.56
29047,3985,2023-12-10,Completed,326.81
29048,6952,2023-08-11,Completed,620.14
29049,1324,2023-06-06,Pending,63.03
29050,9362,2023-07-15,Completed,635.19
29051,4077,2023-04-29,Completed,833.09
29052,1879,2023-06-11,Pending,891.83
29053,7860,2023-02-25,Cancelled,949.84
29054,4658,2023-11-13,Pending,79.35
29055,8269,2023-08-06,Completed,610.38
29056,3625,2023-05-08,Cancelled,559.47
29057,5993,2023-02-08,Completed,791.32
29058,5580,2023-06-28,Completed,757.37
29059,3672,2023-06-18,Pending,763.51
29060,787,2023-01-31,Pending,970.98
29061,5009,2023-06-14,Cancelled,565.21
29062,6156,2023-04-22,Cancelled,833.95
29063,6343,2023-03-29,Pending,56.69
29064,5954,2023-06-12,Cancelled,95.66
29065,7628,2023-11-19,Cancelled,263.97
29066,1336,2023-11-30,Completed,336.91
29067,4785,2023-09-06,Pending,426.99
29068,6738,2023-06-19,Pending,582.16
29069,7464,2023-01-20,Pending,568.94
29070,5845,2023-04-01,Pending,105.62
29071,5741,2023-12-15,Completed,439.36
29072,9991,2023-10-25,Completed,861.8
29073,2228,2023-01-31,Cancelled,92.61
29074,6474,2023-07-16,Pending,531.37
29075,1115,2023-09-11,Cancelled,852.63
29076,1180,2023-07-15,Cancelled,227.53
29077,3527,2023-05-30,Pending,324.87
29078,9633,2023-08-17,Pending,771.21
29079,1594,2023-01-28,Cancelled,365.04
29080,9586,2023-01-29,Cancelled,290.78
29081,214,2023-07-10,Completed,905.72
29082,8726,2023-05-21,Cancelled,683.01
29083,256,2023-07-11,Pending,339.65
29084,725,2023-09-22,Pending,140.21
29085,4902,2023-03-07,Pending,988.02
29086,178,2023-04-10,Pending,391.06
29087,9514,2023-09-09,Cancelled,209.63
29088,7826,2023-09-12,Pending,606.7
29089,7175,2023-04-08,Pending,224.41
29090,2104,2023-12-16,Pending,555.88
29091,2128,2023-11-25,Completed,841.42
29092,8810,2023-04-11,Pending,905.36
29093,6950,2023-08-08,Cancelled,716.7
29094,8690,2023-08-30,Cancelled,202.93
29095,8373,2023-09-28,Completed,643.13
29096,7707,2023-03-30,Pending,691.4
29097,9093,2023-04-22,Cancelled,102.98
29098,2322,2023-07-13,Pending,975.45
29099,6029,2023-05-11,Completed,884.73
29100,7468,2023-02-01,Cancelled,337.68
29101,2813,2023-04-21,Pending,456.3
29102,2278,2023-06-28,Pending,127.57
29103,7277,2023-03-17,Pending,543.1
29104,8704,2023-11-27,Pending,968.43
29105,8792,2023-08-14,Pending,843.05
29106,8385,2023-02-10,Completed,808.19
29107,6672,2023-11-19,Pending,494.69
29108,9962,2023-06-27,Cancelled,61.19
29109,9490,2023-01-04,Cancelled,285.91
29110,3520,2023-08-08,Pending,844.71
29111,2184,2023-04-17,Pending,749.47
29112,3455,2023-10-05,Pending,97.18
29113,8441,2023-05-20,Pending,111.74
29114,1928,2023-12-16,Cancelled,275.94
29115,5315,2023-12-17,Completed,993.24
29116,6793,2023-09-26,Completed,765.26
29117,5082,2023-05-28,Cancelled,651.11
29118,2398,2023-09-06,Cancelled,520.77
29119,7565,2023-11-05,Cancelled,529.59
29120,9093,2023-11-04,Completed,674.25
29121,1892,2023-03-10,Pending,786.74
29122,7640,2023-07-02,Completed,379.2
29123,6184,2023-01-10,Cancelled,988.82
29124,6806,2023-05-14,Cancelled,439.61
29125,5910,2023-09-20,Pending,926.62
29126,7739,2023-12-06,Cancelled,35.13
29127,7527,2023-11-11,Pending,278.84
29128,8426,2023-07-16,Pending,152.09
29129,2341,2023-06-28,Cancelled,617.98
29130,1044,2023-11-26,Pending,914.11
29131,9574,2023-08-29,Cancelled,193.29
29132,2560,2023-06-13,Pending,978.31
29133,8330,2023-01-16,Completed,693.58
29134,4657,2023-06-23,Cancelled,399.59
29135,1682,2023-09-06,Pending,327.15
29136,5671,2023-05-03,Cancelled,554.36
29137,7017,2023-12-18,Completed,252.45
29138,2786,2023-03-12,Completed,861.74
29139,6486,2023-08-08,Pending,678.27
29140,5573,2023-12-03,Cancelled,630.96
29141,9147,2023-07-08,Cancelled,667.81
29142,6613,2023-06-14,Pending,977.23
29143,9035,2023-10-01,Completed,966.88
29144,6080,2023-01-22,Completed,238.44
29145,1117,2023-11-03,Pending,538.27
29146,9237,2023-10-20,Completed,534.74
29147,2143,2023-06-22,Completed,213.53
29148,1303,2023-06-12,Pending,387.26
29149,2415,2023-09-14,Completed,420.96
29150,5897,2023-04-04,Pending,749.41
29151,5272,2023-05-04,Completed,577.35
29152,8847,2023-10-09,Completed,496.42
29153,3337,2023-06-21,Cancelled,64.43
29154,8902,2023-07-01,Cancelled,793.33
29155,9864,2023-06-02,Pending,834.48
29156,6862,2023-01-30,Pending,952.74
29157,2658,2023-05-08,Pending,52.44
29158,755,2023-01-06,Cancelled,965.68
29159,6471,2023-07-31,Pending,866.23
29160,5432,2023-07-22,Cancelled,341.53
29161,9616,2023-12-06,Pending,458.55
29162,2319,2023-03-07,Pending,720.01
29163,325,2023-09-24,Completed,750.1
29164,3943,2023-04-19,Cancelled,135.16
29165,2208,2023-05-23,Pending,94.14
29166,7698,2023-08-17,Completed,334.58
29167,6821,2023-11-15,Cancelled,993.12
29168,3698,2023-09-20,Cancelled,127.83
29169,9312,2023-02-04,Pending,789.81
29170,5770,2023-05-27,Cancelled,211.76
29171,4571,2023-12-12,Completed,274.07
29172,2034,2023-07-06,Cancelled,861.11
29173,9295,2023-04-30,Pending,480.64
29174,6851,2023-09-14,Completed,861.15
29175,4394,2023-12-12,Cancelled,867.13
29176,9721,2023-01-11,Completed,103.84
29177,5464,2023-05-23,Pending,173.29
29178,2969,2023-05-11,Completed,84.16
29179,6477,2023-04-07,Completed,964.58
29180,7484,2023-10-06,Cancelled,757.81
29181,3359,2023-01-18,Completed,350.62
29182,1248,2023-03-15,Completed,266.77
29183,4449,2023-09-05,Cancelled,493.57
29184,9235,2023-12-14,Pending,605.19
29185,2479,2023-12-05,Completed,474.71
29186,6018,2023-05-09,Cancelled,910.8
29187,1837,2023-12-07,Cancelled,951.31
29188,4644,2023-05-23,Cancelled,447.79
29189,4941,2023-02-16,Completed,909.03
29190,1621,2023-03-21,Cancelled,260.37
29191,7223,2023-12-03,Cancelled,287.49
29192,1588,2023-05-19,Pending,504.92
29193,1879,2023-07-06,Completed,963.69
29194,9149,2023-07-08,Completed,865.99
29195,6856,2023-11-04,Completed,402.26
29196,5914,2023-10-03,Pending,627.51
29197,2163,2023-10-23,Pending,127.98
29198,49,2023-10-02,Cancelled,209.46
29199,3586,2023-06-26,Pending,156.97
29200,1910,2023-05-07,Cancelled,896.26
29201,6794,2023-05-07,Cancelled,158.22
29202,6428,2023-02-23,Pending,437.13
29203,9409,2023-08-07,Cancelled,73.82
29204,8831,2023-02-09,Completed,745.52
29205,7409,2023-12-21,Cancelled,348.17
29206,9267,2023-08-25,Pending,161.55
29207,9880,2023-02-09,Pending,706.43
29208,359,2023-04-22,Completed,961.28
29209,2130,2023-02-22,Cancelled,182.48
29210,6120,2023-12-15,Completed,513.09
29211,1594,2023-03-29,Pending,708.89
29212,207,2023-06-25,Cancelled,623.79
29213,817,2023-07-09,Completed,753.09
29214,7391,2023-01-14,Pending,146.97
29215,1872,2023-07-06,Cancelled,95.75
29216,5358,2023-05-26,Cancelled,276.68
29217,789,2023-07-10,Completed,700.17
29218,6182,2023-07-09,Cancelled,246.17
29219,760,2023-02-25,Pending,772.27
29220,6640,2023-05-11,Cancelled,778.81
29221,6247,2023-10-14,Pending,666.22
29222,8610,2023-02-19,Pending,467.97
29223,8928,2023-04-27,Pending,646.53
29224,4247,2023-05-11,Cancelled,353.16
29225,1372,2023-07-18,Pending,86.25
29226,2373,2023-12-13,Cancelled,68.93
29227,1078,2023-10-25,Completed,483.7
29228,8584,2023-09-09,Cancelled,559.77
29229,7961,2023-08-28,Pending,181.25
29230,6293,2023-12-16,Pending,187.37
29231,4825,2023-03-13,Cancelled,461.76
29232,860,2023-12-12,Cancelled,767.01
29233,2110,2023-03-27,Pending,916.92
29234,1351,2023-03-19,Cancelled,105.43
29235,9027,2023-10-09,Pending,159.65
29236,8084,2023-05-20,Completed,736.55
29237,5818,2023-05-27,Completed,105.72
29238,9111,2023-07-19,Cancelled,634.9
29239,9362,2023-08-12,Pending,487.94
29240,6778,2023-03-14,Cancelled,416.16
29241,5767,2023-12-27,Pending,534.15
29242,6001,2023-03-28,Cancelled,23.94
29243,5254,2023-05-31,Pending,531.06
29244,206,2023-06-01,Completed,429.32
29245,3214,2023-03-27,Cancelled,159.31
29246,1374,2023-02-24,Completed,613.42
29247,5652,2023-08-04,Completed,98.02
29248,2078,2023-06-27,Pending,517.62
29249,9465,2023-03-11,Completed,684.06
29250,8676,2023-02-26,Cancelled,807.99
29251,7202,2023-12-27,Completed,425.38
29252,6312,2023-10-09,Cancelled,162.46
29253,963,2023-10-22,Cancelled,707.96
29254,8245,2023-11-16,Completed,181.2
29255,5044,2023-02-03,Completed,144.7
29256,6600,2023-01-14,Completed,247.76
29257,2364,2023-10-11,Pending,85.61
29258,8062,2023-06-30,Cancelled,626.83
29259,558,2023-06-10,Cancelled,688.73
29260,7386,2023-12-19,Completed,37.13
29261,8331,2023-02-28,Cancelled,678.58
29262,1892,2023-09-24,Cancelled,946.9
29263,5881,2023-08-05,Pending,119.84
29264,7434,2023-02-23,Pending,835.74
29265,6926,2023-12-22,Pending,762.77
29266,9505,2023-08-26,Completed,960.08
29267,1874,2023-02-18,Cancelled,225.83
29268,4894,2023-12-12,Cancelled,515.5
29269,6276,2023-12-27,Pending,589.2
29270,2517,2023-07-12,Completed,305.21
29271,8883,2023-07-23,Completed,243.34
29272,5576,2023-12-03,Cancelled,312.06
29273,5355,2023-06-22,Cancelled,790.42
29274,6638,2023-04-11,Completed,211.98
29275,5800,2023-01-13,Pending,253.04
29276,9824,2023-01-18,Cancelled,991.33
29277,5996,2023-03-29,Completed,824.56
29278,8432,2023-03-11,Cancelled,490.86
29279,8219,2023-03-25,Completed,460.05
29280,8851,2023-08-24,Completed,47.64
29281,2247,2023-02-28,Completed,46.33
29282,7950,2023-12-02,Cancelled,596.67
29283,4499,2023-01-22,Pending,787.82
29284,3471,2023-09-09,Pending,752.55
29285,9671,2023-05-28,Completed,94.06
29286,5425,2023-08-30,Cancelled,432.32
29287,371,2023-05-16,Pending,374.84
29288,6077,2023-05-20,Cancelled,985.24
29289,4934,2023-03-25,Completed,374.11
29290,6748,2023-09-25,Cancelled,798.53
29291,8939,2023-05-14,Completed,429.56
29292,9020,2023-05-28,Completed,853.68
29293,3916,2023-10-17,Completed,534.18
29294,4695,2023-06-04,Pending,239.59
29295,1204,2023-07-16,Completed,541.57
29296,3137,2023-08-04,Pending,290.72
29297,7958,2023-10-09,Cancelled,357.73
29298,3528,2023-11-23,Completed,790.53
29299,9190,2023-07-12,Cancelled,238.69
29300,1651,2023-09-15,Pending,534.9
29301,2152,2023-09-18,Completed,905.1
29302,6135,2023-11-28,Completed,423.27
29303,7694,2023-05-21,Completed,360.17
29304,9406,2023-08-24,Cancelled,919.28
29305,40,2023-09-22,Completed,976.58
29306,7228,2023-02-18,Pending,165.18
29307,5280,2023-03-22,Cancelled,766.35
29308,4704,2023-02-09,Pending,433.62
29309,6168,2023-05-04,Pending,290.01
29310,7723,2023-04-06,Pending,67.12
29311,481,2023-06-28,Cancelled,332.72
29312,7411,2023-04-24,Completed,596.7
29313,7282,2023-07-06,Completed,249.44
29314,9295,2023-06-05,Completed,939.8
29315,6543,2023-02-12,Cancelled,306.32
29316,9743,2023-12-02,Pending,526.89
29317,2805,2023-05-28,Completed,942.61
29318,3371,2023-08-18,Pending,655.56
29319,2987,2023-12-09,Completed,460.79
29320,8957,2023-01-09,Pending,688.57
29321,1283,2023-02-26,Pending,503.81
29322,1261,2023-10-23,Completed,500.23
29323,1009,2023-06-11,Pending,786.9
29324,7569,2023-04-21,Cancelled,178.86
29325,158,2023-02-16,Pending,449.27
29326,6137,2023-12-29,Completed,743.18
29327,865,2023-06-04,Cancelled,823.77
29328,4885,2023-09-08,Completed,356.55
29329,2937,2023-06-05,Cancelled,122.91
29330,1632,2023-06-01,Cancelled,212.51
29331,5761,2023-11-10,Completed,201.31
29332,5173,2023-08-22,Pending,32.97
29333,2957,2023-11-14,Pending,797.5
29334,4963,2023-01-05,Completed,190.15
29335,7948,2023-10-04,Completed,450.97
29336,7747,2023-07-01,Pending,891.44
29337,7251,2023-07-17,Pending,83.74
29338,2893,2023-03-31,Pending,787.37
29339,6480,2023-06-20,Completed,52.06
29340,5442,2023-07-02,Pending,28.71
29341,9579,2023-01-11,Cancelled,980.15
29342,9256,2023-02-21,Pending,206.06
29343,1936,2023-08-18,Cancelled,558.83
29344,5875,2023-07-15,Pending,369.06
29345,238,2023-07-15,Cancelled,554.25
29346,2049,2023-04-19,Completed,279.79
29347,4077,2023-06-28,Completed,162.87
29348,973,2023-07-15,Cancelled,783.64
29349,2213,2023-01-03,Cancelled,952.29
29350,1321,2023-06-09,Pending,989.37
29351,6596,2023-07-31,Cancelled,81.38
29352,9325,2023-01-29,Completed,450.64
29353,2319,2023-11-02,Completed,271.45
29354,9784,2023-02-07,Completed,53.17
